gene_id transcript_id scRNAseq_HepG2_72x_15_1.1 scRNAseq_HepG2_72x_15_1.2 scRNAseq_HepG2_72x_15_1.3 scRNAseq_HepG2_72x_15_1.4 scRNAseq_HepG2_72x_15_1.5 scRNAseq_HepG2_72x_15_1.6 scRNAseq_HepG2_72x_15_1.8 scRNAseq_HepG2_72x_15_2.1 scRNAseq_HepG2_72x_15_2.2 scRNAseq_HepG2_72x_15_2.3 scRNAseq_HepG2_72x_15_2.4 scRNAseq_HepG2_72x_15_2.5 scRNAseq_HepG2_72x_15_2.6 scRNAseq_HepG2_72x_15_2.7 scRNAseq_HepG2_72x_15_2.8 scRNAseq_HepG2_72x_15_3.1 scRNAseq_HepG2_72x_15_3.2 scRNAseq_HepG2_72x_15_3.3 scRNAseq_HepG2_72x_15_3.4 scRNAseq_HepG2_72x_15_3.5 scRNAseq_HepG2_72x_15_3.7 scRNAseq_HepG2_72x_15_3.8 scRNAseq_HepG2_72x_15_4.1 scRNAseq_HepG2_72x_15_4.2 scRNAseq_HepG2_72x_15_4.3 scRNAseq_HepG2_72x_15_4.4 scRNAseq_HepG2_72x_15_4.5 scRNAseq_HepG2_72x_15_4.6 scRNAseq_HepG2_72x_15_4.7 scRNAseq_HepG2_72x_15_4.8 scRNAseq_HepG2_72x_15_5.1 scRNAseq_HepG2_72x_15_5.2 scRNAseq_HepG2_72x_15_5.4 scRNAseq_HepG2_72x_15_5.5 scRNAseq_HepG2_72x_15_5.6 scRNAseq_HepG2_72x_15_5.7 scRNAseq_HepG2_72x_15_5.8 scRNAseq_HepG2_72x_15_6.1 scRNAseq_HepG2_72x_15_6.2 scRNAseq_HepG2_72x_15_6.3 scRNAseq_HepG2_72x_15_6.4 scRNAseq_HepG2_72x_15_6.5 scRNAseq_HepG2_72x_15_6.6 scRNAseq_HepG2_72x_15_6.7 scRNAseq_HepG2_72x_15_6.8 scRNAseq_HepG2_72x_15_7.1 scRNAseq_HepG2_72x_15_7.2 scRNAseq_HepG2_72x_15_7.3 scRNAseq_HepG2_72x_15_7.4 scRNAseq_HepG2_72x_15_7.5 scRNAseq_HepG2_72x_15_7.6 scRNAseq_HepG2_72x_15_8.1 scRNAseq_HepG2_72x_15_8.2 scRNAseq_HepG2_72x_15_8.3 scRNAseq_HepG2_72x_15_8.4 scRNAseq_HepG2_72x_15_8.6 scRNAseq_HepG2_72x_15_8.7 scRNAseq_HepG2_72x_15_8.8 scRNAseq_HepG2_72x_15_9.1 scRNAseq_HepG2_72x_15_9.2 scRNAseq_HepG2_72x_15_9.3 scRNAseq_HepG2_72x_15_9.5 scRNAseq_HepG2_72x_15_9.6 scRNAseq_HepG2_72x_15_9.7 scRNAseq_HepG2_72x_15_9.8
ENSG00000164576 ENST00000297109.6_SAP30L-001 0 0 0 2.76 0 0 0 3.24 0 0 0.29 0 0 0 0 0 0 0 1.08 0.76 0 0 7.69 0 0 0 8.59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23.92 0 0 5.72 0 63.66 0 0 0 0 0 0 0 0 2.88 0
ENSG00000113263 ENST00000521769.1_ITK-008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000187658 ENST00000409999.3_C5orf52-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000164611 ENST00000352433.5_PTTG1-002 162.93 183.58 784.42 250.5 658.03 407.13 445 612.5 558.27 527.25 1013.58 442.73 409.42 863.72 62.95 639.84 233.09 603.59 462.74 348.64 609.4 499.85 1158.6 246.6 775.84 356.23 202.35 289.07 179.56 1072.12 315.88 3.54 496.47 646.44 712.44 760.32 89.42 20.86 238.15 0 220.92 145.95 147.35 118.17 128.91 117.24 912.67 140.66 452.34 646.75 174.08 191.77 166.04 543.93 96.07 132.85 690.2 190.86 280.6 1427.76 255.17 802.49 458.56 470.28 512.9
ENSG00000113328 ENST00000340828.2_CCNG1-001 20.66 94.36 0 274.1 97.95 119.6 117.37 50.49 106.9 138.17 216.58 103.71 190.01 112.55 99.67 98.14 31.2 114.82 32.63 37.69 87.74 2.59 6.18 123.64 172.28 209.85 134.29 19.78 118.14 65.88 103.68 79.27 111 441.29 226.83 90 10.6 50.18 225.41 148.92 117.13 137.98 0 0 133.66 130.01 67.23 43.55 8.4 314.73 33.5 99.79 22.88 64.28 142.8 44.3 200.37 258.02 0 29.32 115.27 69.49 0.91 68.39 287.41
ENSG00000072571 ENST00000353866.3_HMMR-003 0 66.57 43.38 18.09 84.42 28.41 2.91 41.84 113.64 0 203.74 0 21.29 115.44 22.56 90.94 3.67 0 35.98 45.41 71.86 48.65 31.08 7.25 0 0 6.83 14.4 4.01 0 10.78 0 40.86 172.45 0.33 53.36 0.17 0 33.66 13.62 16.56 0 0 0 0 20.36 117.22 0 0.17 63.96 4.76 38.61 0 68.97 101.9 0 61.21 4.36 44.52 55.38 8.7 37.27 0 19.46 0.81
ENSG00000175766 ENST00000318682.6_EIF4E1B-201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000113761 ENST00000261948.4_ZNF346-201 0 0.38 0 0 16.03 23.05 0 17.82 0 0 28.87 15.13 0 35.07 29.83 15.98 5.12 24.34 1.32 0 0 21.13 0 45.65 3.82 0 0 0 15.53 0 0 0 0 0 93.71 0 0 0 0.19 0 0 0 0 0 0 0 0 39.99 7.74 0 37.43 39.89 0 0 0 0 54.24 0 0.83 0 0 0 0 0 0
ENSG00000169230 ENST00000303204.4_PRELID1-001 185.83 118.39 10.45 72.99 73.9 115.06 33.58 205.83 213.79 91.1 109.38 64.9 194.01 201.57 106.44 231.35 270.83 237.03 202.55 383.37 238.5 233.45 158.8 555.72 192.48 309.39 147.71 308.63 370.83 411.96 219.58 389.22 337.86 223.56 564.14 294.69 254.77 219.98 218.59 455.25 201.53 273.96 304.55 365.86 180.75 288.69 351.24 389.42 348.73 193.5 404.58 141.22 155.6 298.48 133.83 248.48 234.59 227.71 80.6 83.67 71.25 159.15 224.83 52.89 72.96
ENSG00000248275 ENST00000507434.1_TRIM52-AS1-001 0 36.22 0 7.24 7.7 50.6 19.69 7.26 26.97 2.81 52.61 13.64 12.29 8.41 38.32 3.62 9.93 0 14.4 13.12 0 30.45 0 51.51 12.39 13.81 0 0 0 60.45 0 39.37 1.47 23.57 34.92 0 49.08 0 56.73 0 5.3 0 0 0 32.65 0 25.13 0 78.81 0 0 0 0 27.5 0 0 0 0 0 0.47 0 0 57.2 0 38.72
ENSG00000271727 ENST00000607644.1_RP11-532F6.4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000250903 ENST00000456943.2_GMDS-AS1-001 0 0 0 9.71 14.94 0 3.06 11.94 2.77 0 0 28.04 21.13 0 46.31 4.62 6.3 0 21.02 24.97 29.21 0 0 1.81 78.12 11.89 0 0 0 0 0 0 0 58.81 64.92 0 0 0 1.76 82.55 27.64 0 0 0 2.41 0 0 0 57.46 0 28.96 0 0 0 0 0 93.85 0 0 0 33.12 0 0 0 32.21
ENSG00000112739 ENST00000337659.6_PRPF4B-011 11.43 10.4 0.18 35.95 28.87 2.03 6.77 9.9 4.05 7.05 22.75 7.83 19.06 14.86 32.92 15.98 11.5 10.74 28.01 23.2 6.81 8.28 20.89 10.36 35.08 29.67 1.18 18 4.76 22.36 14 2.26 18.34 26.76 2.61 23.76 4.48 0.14 18.72 54.38 14.94 15.54 6.85 1.04 0.99 4.87 2.3 25.94 6.5 71.24 33.77 3.94 2.08 19.15 0 6.79 14.17 14.65 4.15 0 20.5 10.93 5.62 7.74 21.59
ENSG00000234817 ENST00000427049.2_RP3-400B16.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000145982 ENST00000274680.4_FARS2-001 28.57 17.58 175.38 2.64 7.9 73.97 23.15 28.11 33.38 29.99 38.31 10.57 19.09 32.66 88.63 17.16 52.41 101.47 18.25 15.37 71.24 56.37 0 0 0.28 59.48 0 28.73 0 58.39 0 0 0 14.67 0 0 24.62 28.94 37.94 0.25 0 0 0 0 0 0 24.47 0 26.04 0 0 16.18 0 0.68 0 32.11 0 14.02 15.84 0 22.67 42.69 0 28 0
ENSG00000272162 ENST00000480294.1_RP11-637O19.3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000165097 ENST00000297792.5_KDM1B-002 0 0 0.1 0 0.23 0 0 1.08 0 0 0 0 0 10.94 0 0 0 0 0 2.6 0.38 0 0 0 1.09 0.13 0 0 7.46 0 10.33 0 0 0 3.83 0 0.13 0 0 0 3.28 0 0 13.31 0 0 0 0 0 24.01 1.57 9.81 0 5.6 0 3.3 1.4 0 0 0 0 2.26 0 0 0
ENSG00000112304 ENST00000230048.4_ACOT13-001 1.73 13 6.61 3.8 20.77 16.75 22.55 11.73 16.56 14.16 9.59 11.27 8.37 7.79 19.94 19.24 18.94 15.53 10.4 4.4 8.66 7.58 10.43 6.27 7.34 21.16 9.5 21.51 21.23 15.16 25.45 4.89 7.85 12.66 0 5.85 4.78 5.52 9.26 5.19 19.79 0.13 14.59 0 5.36 15.73 14.26 6.68 10.54 12.67 29.55 8.81 3.23 8.6 0 8.04 6.19 15.39 12.27 0 12.46 9.83 3.44 11.67 2.45
ENSG00000180573 ENST00000314088.6_HIST1H2AC-001 0 0 154.55 45.59 11.75 0 21.23 0 0 0 0 14.19 24.95 0 0 30.36 15.52 0 0.47 6.89 0 0 44.37 0 0 0 0 36.43 0 97.23 14.36 0 10.04 0 0 0 108.87 165.22 0 62.49 18.3 0 0 0 0 30.7 0 0 0 196.18 0 0 0 44.33 0 0 0 0 0.82 0 2.86 0 130.75 2.46 0
ENSG00000224843 ENST00000606878.1_LINC00240-004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.9 0 7.94 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000196787 ENST00000359193.2_HIST1H2AG-001 0 0 0 0 0.79 0 16.28 2.18 0 0 1.38 2.68 5.14 0 0 2.18 0 0 3.43 0 0 0 10.58 0 0 0 0 0 0 0.22 0 0 0 0 9.44 0 0 0 1.76 0 0 0 0 86.09 0 0 0.68 0 0 28.01 0 0 0 0 0 0 0 0 0 0 12.35 0 0 0 3.38
ENSG00000204688 ENST00000377133.1_OR2H1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000137310 ENST00000376255.4_TCF19-002 0 0 0 0 11.57 34.53 0 7.25 1.27 12.67 0 0 0 0 0 0 2.17 0 3.75 0 0 0 0 0 39.43 0 0 0.14 0 0 0 0 12.77 0 0 0 0 0 0 0 0 0 0 0 0 5.85 0 0 0 0 13.7 0 0 0 0 25.86 0 0 10.49 0 2.6 3.01 28.37 0 0
ENSG00000255152 ENST00000493662.2_MSH5-SAPCD1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000166278 ENST00000469372.1_C2-017 0 0 0.26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.06 11.56 0 0 0 0 0 0 2.86 0
ENSG00000204308 ENST00000375094.3_RNF5-001 95.69 254.49 342.43 253.3 120.27 273.62 321.21 352.57 176.06 579.19 314.75 192 354.83 317.44 494.38 303.96 208.13 521.24 171.89 272.44 138.27 316.63 155.81 163.39 231.49 302.51 257.5 93.44 337.66 156.24 288.16 242.2 335.38 376.55 390.55 142.59 364.91 355.48 371.78 236.03 214.45 466.08 208.06 192.62 124.57 319.97 356.22 287.78 190.28 456.81 101.38 280.28 281.19 278.63 181.3 330.37 318.34 488.29 115.43 335.81 118.78 144.71 0.64 170.2 243.64
ENSG00000157343 ENST00000288065.2_ARMC12-003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000156639 ENST00000287218.4_ZFAND3-001 0 0 0 0 0.87 0 0.5 0 0.43 0 0 0 6.88 0.62 0 0 0.73 9.12 0.51 0 0.48 0 16.2 0.31 0 0 0 2.72 0 1.3 2.56 0 0.18 0 0.83 0.91 0.17 1.63 5.25 0 0 0 0 0 0 0 2.49 2.04 0 1.63 0.72 0 0 0 0 0.42 0 0 0 0 0.16 1.04 0 0 0.55
ENSG00000112578 ENST00000230340.4_BYSL-001 0 0 0 26.3 19.54 0.57 1.5 21.04 8.81 19.02 16.71 24.51 14.05 0 0 9.49 10.56 0.42 0 4.62 5.51 20.45 11.23 0 0.46 0 32.88 5.47 9.43 0 0 27.08 5.28 0 1.49 0 2.75 0 17.84 0 9.07 0 0 0 0 15.39 0 2.4 0 0 7.94 0.21 0 0 0.48 0 0 0 0 0 1.16 0 0.4 22.18 28.49
ENSG00000137413 ENST00000372977.3_TAF8-004 0.72 29.29 0 15.84 22.59 20.3 6.33 11.26 28.35 0 0 22.21 4.3 12.24 0 0 7.05 30.97 10.66 23.11 0 38.77 2.64 34.97 0 0 25.35 7.33 17.53 0.07 27.81 0 39.53 50.89 8.81 4.44 1.73 22.68 5.36 0.3 8.33 50.54 2.85 0.53 5.51 4.53 0.67 0 0 0 2.66 0 30.88 1.05 0 0 10.94 12.74 0 3.16 25.23 1.63 0 13.81 0
ENSG00000170734 ENST00000372226.1_POLH-003 0 0 0 0 0 11.26 3.8 0 0.25 1.26 27.54 0 7.04 0 0 8.94 1.86 0 2.14 0 0.22 0 0 9.82 35.74 0 0 0.95 2.72 1.73 1.47 0 1.73 0 0 0 0 45.97 33.11 0 0 0 0 0 0 0 42.61 0 0 6.02 1.93 0 0 0 0 0 1.66 0 45.93 0 18.38 42.14 0 0 0
ENSG00000124688 ENST00000451025.2_MAD2L1BP-002 0 0 0 0 4.84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0
ENSG00000001561 ENST00000321037.4_ENPP4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000236466 ENST00000415787.1_RP11-795J1.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000153291 ENST00000371347.5_SLC25A27-001 0 9.18 0 0 0 0 0 0 0 0 0 0 0 0 0 1.69 2.88 0 0 0 0 0 36.91 0 0 0 0 27.55 0 7.68 0 0 3.01 0 1.02 0 0 73.97 13.81 2.34 0 0 0 0 0 0 0 0 0 0.35 0 0 0 0 0 0.87 0 0 0 0 0 7.97 0 0 0
ENSG00000031691 ENST00000335783.3_CENPQ-001 0 3.52 0.24 2.28 16.52 139.18 58.54 3.17 45.65 41.56 84.5 0 36.94 0 0.52 17.12 47.59 0 35.85 71.39 2.13 66.58 0 69.28 98.95 0 7.15 53.68 41.88 69.95 1.88 131.24 8.06 156.4 1.47 142.19 0 65.5 129.44 0.48 12.51 0 0 0 0 4.32 30.25 0.26 0 7.39 0.25 13.99 0.73 39.01 0 194.22 0.83 0 79.93 132.86 53.57 5.96 0 5.83 82.23
ENSG00000225791 ENST00000453216.1_TRAM2-AS1-001 0 0 0 0 0 0 0 0 0 24.79 0 7.43 0 0 0 3.1 1.81 6.44 0 0 0 0 0 0 0 0 0 0 0 2.13 0 81.09 0 0 0 0 0 0 0 18.3 15.28 0 0 0 0 0 0 0 0 0 2.48 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000137269 ENST00000370882.1_LRRC1-005 0 8.92 0 0.41 5.22 17.03 1.42 0.84 3.04 0.4 0.69 9.42 0.36 0 6.69 7.15 1.38 0 11.86 9.96 20.06 0 0 24.88 11.69 0 0 20.04 29.57 0 0.17 20.8 0 0 0 0.17 4 5.63 0 0 16.99 0.16 0 47.84 57.04 8.67 5.52 23.31 0 0 1.21 1.33 35.15 0.35 0.6 0 0 0 0 0 1.46 4.83 6.78 15.33 11.37
ENSG00000151917 ENST00000370745.1_BEND6-003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14 0 0 43.27 0 0 0 0 0 0 0 0 0 0 0 0 0.16 0 0 0 0 0 0 0
ENSG00000135298 ENST00000370598.1_BAI3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000229852 ENST00000441363.1_RP11-398K22.12-003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000225793 ENST00000438676.1_RP1-234P15.4-001 0 0 0 0 0 0 28.21 0 0 0 35.66 0 3.09 0 0 0 0 0 6.18 0 0 0 0 0 0 0 0 0 0 0 2.88 0 0 0 30.24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 84.03 0 0 0 0 0 0 0
ENSG00000135336 ENST00000257789.4_ORC3-004 312.2 189.84 294.21 5.71 136.07 32.93 147.05 67.04 98.15 55.52 55.44 159.55 131.46 65.42 65.72 41.62 124.89 10.18 117.17 96.26 13.32 99.04 167.61 175.77 9.57 122.17 39.63 2.21 151.31 219.61 161.25 26.85 151.66 392.03 27.93 61.37 53.76 0 99.22 0 28.81 76.62 681.13 11.63 1.59 83.77 158.51 0 99.82 97.1 49.17 75.48 571.87 54.3 0 317.51 125.87 93.21 46.05 0 79.85 65.67 183.91 69.36 84.09
ENSG00000172469 ENST00000358812.4_MANEA-001 0 18.08 0 0 13.44 0 8.13 14.78 32.09 29.93 8.7 9.85 31.55 0 0 0 16.98 0 0 36.56 0 0.14 0.51 0 0 0 18.53 0 18.15 0 26.26 0 18.29 0.82 0 0 0 0 0 0 0 0 0 0.11 0.71 0 0 0 0 0 0.09 0 0 7.75 81.07 16 0 0 0 0 0 10.93 0 0 0.81
ENSG00000226684 ENST00000457513.1_RP3-418C23.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000130348 ENST00000369044.1_QRSL1-006 0 60.97 119.74 0 16.49 20.63 14.86 22.61 37.7 36.82 0.15 1.28 39.39 30.53 39.59 22.28 9.17 0 16.41 14.82 42.52 25.01 0.09 33.49 1.56 70.33 29.21 6.16 21.52 41.21 14.63 0 6.87 0 0 8.07 0 0 23.36 0.1 11.76 93.48 0 0.24 84.81 0 45.98 0 0.88 30.88 0 0.31 0 23.96 0 0 0 146.09 71.54 93.74 0 0 0.09 36.28 0
ENSG00000112333 ENST00000368983.3_NR2E1-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000183137 ENST00000336977.4_CEP57L1-201 0 1.13 0 0 7.21 51.07 26.9 39.76 67.72 0 15.35 5.38 23.7 5.98 0 0 1.39 0 14.83 41.97 65.19 0 8.29 0 54.7 174.78 0 0.86 28.39 0 0 0 42.63 85.39 116.21 0 78.94 9.16 110.24 0 48.42 11.54 0 0 0.54 0 44.91 0 107.86 0 2.52 0.22 83.64 88.58 0 0 0 0 0 243.02 0 61.68 0 3.19 0
ENSG00000112367 ENST00000230124.3_FIG4-001 0 1.75 0 0 29.94 0 31 22.02 31.15 0.29 0.54 0 6.69 0 0 0 0.33 78.47 0 0 0.32 18.95 0 0 0 0 32.53 0 0 21.63 0 0 0.24 0 0 0 1.01 0 0 0 0 0 0 0 0 0 0 0 17.68 0 0 0 0 0 140.37 0 14.43 0 1.48 0 0 1.07 0 0.78 0
ENSG00000168438 ENST00000307731.1_CDC40-201 0 5.69 0 36.48 14.69 0 21.54 0.83 25.38 0 0 16.69 8.1 6.43 3.47 0 3.01 6.94 11.99 4.97 24.79 8.27 0 0.29 0 25.01 0 0 0 0 0 3.82 1.84 0 0.13 0 1.55 0 1.34 0.42 6.08 0 16.76 0 8.18 0.31 5.54 0 0 2.52 5.1 13.31 2.87 0 12.31 0 0 0 0 4 8.11 0 0 8.8 0.21
ENSG00000173214 ENST00000368847.4_KIAA1919-001 0 0.1 0 0.64 2.32 0 0 0 0 0 0 0.55 0.19 0 0.15 0 0.24 0 0 0.09 0 4.83 0 0 0 0 0 0 0 0 0.09 0 0 0 0 1.18 2.48 0 0 0 4.03 0 0 0 0 1.37 0 15.6 0 0 0 0 0 0 0 0 0 0 0 0 2.54 0 0 0 0
ENSG00000203778 ENST00000368656.2_FAM229B-001 0 0 0 8.65 0 20.2 5.72 0 1.29 0 63.61 11.04 12.84 0 43.9 17.37 0 78.68 0 0 40.11 6.31 0 46.85 0 53.78 37.13 43.31 45.73 0 57.78 0 0 0 0 0 0 45.2 0 0 7.5 0 0 0 0 27.85 23 0 31.76 0 0 16.09 1.17 0 0 8.41 0 108.94 0 0 17.82 35.65 0 0 0
ENSG00000237021 ENST00000448740.2_RP3-486I3.7-001 0 0 3.92 0 0 0 0 0 0.31 0 0 1.29 0 0 1.73 2.09 0 0 0 0 0 1.29 0 0 0 0 0 0 0 71.23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.9 0 0 0.27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000240050 ENST00000449314.1_RP1-93H18.1-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000164465 ENST00000525483.1_DCBLD1-010 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000135549 ENST00000392491.2_PKIB-006 1.7 37.69 155.57 66.71 8.66 18.99 0 20.26 22.34 66.35 0 24.92 30.43 56.62 0 80.62 48.42 144.37 25.75 4.06 16.54 0 0 0 141.3 38.5 22.87 13.14 13.64 111.43 11.48 0 19.05 47.39 0 0 10.76 105.02 1.13 0 48.72 143.39 0 0 0 24.55 52.85 0 0 0 5.44 68.17 0 7.45 0 16.01 0 0 0 0 1.67 2.19 91.44 28.96 0
ENSG00000184530 ENST00000498112.1_C6orf58-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000164484 ENST00000296978.3_TMEM200A-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.27 0 0 0 0 0 0 0 0 0 5.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000154269 ENST00000414305.1_ENPP3-001 0 0 0 0 0 13.46 0 0 22.52 0 2.15 7.54 0 0 0 3.78 0 0 0 0 0 2.86 0 0 0 0 0 1.52 0 0 0 0 0 0 53.24 61.15 0 0 0 0 0 1.68 0 0 0 3.43 31.75 37.63 0 0 0 0 0 19.61 1.99 13.59 0 0 0 0 0.95 0 0 0 0
ENSG00000034693 ENST00000367591.4_PEX3-001 94.54 77.15 0.41 64.15 69.42 142.22 48.23 27.45 163.97 118.66 89.51 52.78 63.08 42.36 125.31 103.11 78.02 0 52.15 155.39 100.16 104.16 22.99 159.2 139.22 50.01 49.33 77.16 90.75 62.54 90.92 84.67 58.41 69.45 67.05 295.38 0 0.31 100.15 0 35.39 0.26 30.45 0 1.4 76.74 127.41 4.45 32.94 148.34 9.03 58.93 0 121.6 98.77 0 321.27 4.5 67.29 0 1.2 35.98 0 69.57 68.5
ENSG00000235652 ENST00000452617.1_RP11-545I5.3-001 0 0 0 0 0 0 2.64 0 5.06 0 0.35 6.12 0 0 0 0 0 0 0 0 0 1.33 2.35 0 0 0 0 0 0.81 21.22 2.12 0 0 0 0 0 0 0 0 0 3.53 0 0 0 0 0 3.34 0 0 0 0 0 0 0 0 0 0 0 0 3.62 0 0 0 0 0
ENSG00000118492 ENST00000326929.4_ADGB-006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
